UserId,Questions,Answers,Reputation
"67132","0","513","33094"
"113962","11","790","33041"
"30618","3","733","33030"
"182971","27","1264","33028"
"152083","5","612","33024"
"20578","115","917","33018"
"1172002","10","1433","32976"
"254528","28","827","32945"
"1175","97","571","32943"
"714","0","227","32892"
"119477","6","1319","32883"
"13051","63","589","32860"
"39677","1866","10","32810"
"326480","13","875","32788"
"1240268","50","1010","32746"
"266143","2","1476","32726"
"39975","21","421","32713"
"217332","12","577","32710"
"134830","49","839","32709"
"1155209","1","981","32695"
"771848","7","1320","32686"
"95589","1","597","32685"
"241590","83","1083","32680"
"626273","11","1147","32653"
"165297","9","1200","32649"
"7473","32","16","32643"
"650492","138","1433","32640"
"86473","0","1060","32614"
"571563","7","1068","32593"
"8655","10","718","32564"
"701092","174","1274","32555"
"66353","4","655","32550"
"82156","130","143","32535"
"724626","8","1038","32526"
"26160","38","758","32502"
"119549","78","1173","32495"
"109825","11","1025","32468"
"266304","0","1183","32465"
"3501","7","1233","32464"
"116614","21","1128","32461"
"383402","4","1053","32456"
"66516","2","390","32454"
"35364","87","340","32440"
"14660","40","530","32419"
"98038","3","283","32408"
"1578604","8","1285","32397"
"507519","39","796","32386"
"176761","6","164","32372"
"23643","139","285","32362"
"15809","31","315","32345"
"16511","139","821","32331"
"158676","31","410","32307"
"2998","13","864","32306"
"2938","38","362","32286"
"565635","125","759","32263"
"189950","13","716","32235"
"68015","9","882","32232"
"110707","1","652","32211"
"220643","1","1035","32203"
"45","49","354","32134"
"30506","1","412","32132"
"831878","21","935","32129"
"155137","145","1026","32124"
"63051","386","102","32124"
"1066031","38","1100","32123"
"1686485","8","1520","32118"
"113794","17","1222","32113"
"1348195","47","664","32088"
"8446","261","569","32058"
"59501","27","1082","32016"
"296974","12","1430","32016"
"43582","0","537","32001"
"168868","2","892","31973"
"417194","11","1406","31970"
"22364","4","637","31922"
"8123","60","618","31881"
"245860","12","1051","31832"
"23903","203","336","31796"
"61027","27","480","31793"
"1527","11","999","31745"
"52443","0","494","31702"
"764846","61","1759","31609"
"133910","12","792","31576"
"961526","4","1109","31570"
"1741542","1","1717","31566"
"285465","74","1770","31555"
"52598","14","948","31541"
"1864976","4","1188","31528"
"11683","51","871","31518"
"250728","1","960","31517"
"5441","205","262","31515"
"21062","1","1520","31512"
"71522","296","616","31505"
"868014","0","1362","31469"
"154112","10","716","31467"
"50122","13","685","31467"
"71059","18","836","31449"
"357693","7","950","31440"
"1057","10","87","31417"
"46395","10","1001","31366"
"11649","4","691","31355"
"637853","22","1289","31352"
"544050","42","784","31343"
"135786","68","448","31331"
"8279","26","380","31315"
"49376","103","610","31298"
"397952","4","996","31291"
"51831","20","810","31259"
"1693593","0","1100","31256"
"493","90","461","31250"
"842","11","569","31222"
"55943","1","524","31219"
"1453411","1","1471","31213"
"302139","3","1241","31211"
"1630171","0","1743","31198"
"8454","7","706","31195"
"251986","26","826","31167"
"859154","882","1002","31150"
"65868","34","815","31142"
"427309","73","832","31139"
"594235","57","1215","31127"
"220147","3","709","31078"
"1566221","2","1077","31076"
"16632","9","464","31074"
"447156","113","1444","31062"
"180784","80","364","31045"
"171318","2","1405","31039"
"1064226","0","940","31024"
"134554","2","1250","31013"
"892493","10","993","30997"
"4642","14","68","30972"
"576875","10","902","30970"
"241631","53","837","30948"
"1737","149","614","30936"
"97010","108","1059","30930"
"674039","133","787","30927"
"51816","731","24","30924"
"330644","109","858","30879"
"12943","41","1066","30848"
"21574","94","627","30839"
"235825","32","565","30832"
"2558060","19","1632","30829"
"373025","38","764","30826"
"552759","1","1145","30817"
"129404","25","693","30812"
"306651","9","1393","30787"
"232593","51","945","30780"
"226621","5","522","30713"
"3737","2","454","30699"
"1237","17","744","30694"
"235698","0","945","30679"
"198536","9","1357","30678"
"508666","189","988","30667"
"361684","30","1036","30642"
"22224","29","475","30641"
"3848","94","559","30631"
"287586","23","594","30626"
"243614","7","594","30617"
"85134","0","565","30614"
"277176","28","620","30611"
"87399","163","530","30578"
"104200","42","550","30564"
"405725","24","886","30552"
"11926","56","676","30544"
"785541","1","1124","30523"
"97385","10","1001","30488"
"86622","17","592","30482"
"712603","7","677","30456"
"6899","21","581","30449"
"1200","4","468","30419"
"143804","12","352","30412"
"211116","21","860","30410"
"280598","1","1095","30401"
"3542","1","390","30397"
"1114","51","434","30371"
"3712","25","345","30362"
"74815","80","1011","30359"
"93966","369","1013","30352"
"165009","13","455","30345"
"402253","0","1018","30342"
"189416","38","486","30331"
"39321","445","261","30320"
"716216","19","959","30317"
"6946","82","714","30292"
"49153","745","209","30271"
"17","28","571","30260"
"265530","1","668","30255"
"229602","23","825","30254"
"5023","56","401","30233"
"231716","291","2001","30227"
"1003917","0","1833","30220"
"219159","235","1143","30206"
"1","15","135","30136"
"73297","106","579","30116"
"1628832","2","1067","30103"
"171206","86","1023","30100"
"727208","2","703","30088"
"11830","0","104","30082"
"3713","69","224","30080"
"112671","149","509","30056"
"466826","17","1204","30040"
"1209279","11","709","30037"
"238419","64","719","30022"
"177800","108","896","30010"
"497756","4","933","30009"
"797","62","94","30008"
"136208","5","794","29989"
"921204","17","1326","29989"
"1744834","12","1386","29988"
"315052","16","1126","29980"
"256618","3","1352","29960"
"325418","1082","427","29951"
"472375","36","952","29944"
"203657","13","746","29923"
"10673","8","730","29915"
"598","6","318","29911"
"68063","0","491","29898"
"768469","9","578","29838"
"1169798","8","1001","29817"
"171461","293","672","29780"
"359040","1","1579","29779"
"242930","1","1072","29775"
"1836","22","745","29764"
"26457","126","494","29727"
"1084","171","439","29701"
"21441","37","590","29699"
"80860","0","1087","29698"
"928711","12","907","29678"
"1139697","3","756","29654"
"1438393","2","1189","29649"
"36687","66","716","29646"
"6144","27","782","29639"
"200936","17","1356","29591"
"1898","10","618","29565"
"1100552","1","1451","29549"
"1627235","0","1018","29545"
"16587","35","521","29502"
"7595","128","389","29494"
"272824","4","304","29478"
"308661","0","440","29444"
"9815","7","246","29405"
"743382","6","590","29396"
"314291","24","1375","29386"
"227267","5","992","29378"
"3207","6","281","29366"
"865874","4","800","29364"
"485076","22","1138","29361"
"6210","6","830","29356"
"33225","95","619","29316"
"613130","5","1038","29312"
"13744","15","982","29309"
"1735406","42","839","29265"
"3201","16","511","29255"
"35136","8","378","29243"
"121493","18","407","29224"
"16363","38","816","29210"
"563088","1","1517","29194"
"5628","4","189","29185"
"21475","58","575","29183"
"880990","2","1585","29174"
"52249","0","729","29159"
"401728","9","1104","29140"
"47886","9","596","29112"
"453277","4","878","29103"
"238886","19","464","29089"
"154152","2","1086","29060"
"27528","3","398","29049"
"5171","21","377","29018"
"286871","10","404","29015"
"216164","16","459","29010"
"375232","48","721","28999"
"311966","4","717","28985"
"15721","189","634","28980"
"13070","9","275","28968"
"42304","61","1048","28958"
"363881","3","861","28938"
"16940","337","545","28936"
"190201","17","655","28934"
"227299","20","1140","28900"
"3978","6","859","28885"
"6491","0","630","28868"
"1097181","5","343","28840"
"465183","21","1312","28839"
"491980","65","580","28824"
"1693173","14","537","28811"
"41747","0","745","28804"
"106159","46","1142","28797"
"95313","5","225","28766"
"207248","29","544","28763"
"1002323","13","1444","28750"
"214790","0","536","28746"
"492901","9","692","28746"
"42585","6","736","28713"
"145346","51","1216","28682"
"330280","88","801","28673"
"53850","1","176","28649"
"298389","22","513","28647"
"634025","27","544","28614"
"118145","18","414","28537"
"3002","22","190","28525"
"202009","13","725","28519"
"519216","0","964","28495"
"2555451","7","924","28469"
"127479","59","560","28441"
"23478","9","1000","28427"
"49246","11","757","28402"
"4918","40","446","28398"
"514235","204","1000","28369"
"14122","36","555","28351"
"105672","59","844","28316"
"188031","3","731","28315"
"58088","32","673","28308"
"20261","51","445","28272"
"432745","0","676","28262"
"844882","10","658","28254"
"722762","20","1597","28237"
"15124","181","401","28194"
"964135","72","635","28182"
"1065197","17","1049","28157"
"301607","2","1173","28113"
"31158","9","737","28101"
"48492","16","186","28092"
"83667","3","386","28086"
"4596","15","209","28051"
"372239","6","1533","28044"
"1412059","10","866","28022"
"324105","2","708","28017"
"449906","18","1197","28009"
"559144","34","1543","27986"
"125844","59","294","27962"
"45773","0","400","27950"
"48003","5","613","27929"
"120292","17","238","27897"
"55351","19","593","27885"
"107090","2","809","27855"
"63034","6","409","27819"
"265570","15","915","27792"
"80274","244","997","27790"
"4872","69","130","27783"
"743214","14","769","27769"
"215752","6","1674","27756"
"294972","0","904","27750"
"604015","51","1036","27747"
"337227","2","805","27740"
"66549","23","419","27736"
"2357112","12","1026","27720"
"732945","4","646","27618"
"783681","39","704","27586"
"427083","31","1831","27583"
"879420","5","1669","27581"
"5597","1","427","27579"
"2525","6","656","27572"
"180368","80","989","27555"
"631619","350","876","27554"
"632337","23","1206","27550"
"168288","13","452","27547"
"43681","54","612","27542"
"183406","17","836","27538"
"1695960","0","908","27535"
"3055","66","359","27528"
"32133","18","579","27516"
"115845","23","559","27486"
"187291","14","778","27458"
"12752","48","993","27448"
"84889","1","941","27442"
"80425","15","404","27435"
"2774","6","209","27431"
"72791","8","257","27425"
"113195","70","479","27414"
"295508","14","915","27409"
"297696","3","495","27360"
"5","44","289","27358"
"174614","439","981","27348"
"392044","200","725","27316"
"44765","21","467","27311"
"166712","17","341","27306"
"149482","300","534","27301"
"458390","1","591","27295"
"449856","24","648","27291"
"240733","79","579","27287"
"592746","2","827","27285"
"296387","4","498","27273"
"245706","78","570","27266"
"41761","71","717","27253"
"4376","270","240","27242"
"4068","46","996","27230"
"194940","17","527","27225"
"92313","58","436","27223"
"106435","47","853","27211"
"578895","103","587","27206"
"2443","185","290","27201"
"3834","524","446","27190"
"17410","4","653","27178"
"314020","2","352","27167"
"6010","12","197","27161"
"2314073","4","1767","27158"
"6742","3","1247","27153"
"1395941","22","1354","27150"
"30674","606","247","27148"
"947836","6","713","27128"
"476681","133","1168","27111"
"399815","38","631","27104"
"399317","51","679","27090"
"1711796","6","1232","27088"
"951890","0","803","27070"
"272109","0","797","27059"
"1136211","2","1034","27040"
"263681","13","1166","27033"
"1950","116","197","27030"
"874024","10","1443","27020"
"376535","81","947","27019"
"1393766","2","1015","27011"
"287047","111","710","27007"
"413337","13","866","27006"
"830680","3","1007","27002"
"966550","15","1087","27000"
"275567","0","665","26983"
"383609","142","639","26954"
"78182","405","759","26949"
"1427878","0","1640","26941"
"11834","9","391","26937"
"184046","498","63","26921"
"8701","18","435","26911"
"1106925","1","856","26896"
"353790","97","929","26893"
"31641","44","1106","26886"
"533120","19","1249","26885"
"31136","5","567","26878"
"168986","14","1182","26860"
"47984","6","663","26848"
"90511","107","910","26843"
"37020","14","543","26842"
"290394","12","781","26841"
"555384","80","518","26833"
"479989","15","654","26806"
"18797","45","561","26774"
"100478","5","306","26771"
"20984","30","245","26758"
"217324","23","822","26754"
"949476","0","1122","26731"
"1967396","8","1408","26726"
"86837","60","971","26725"
"313758","7","528","26716"
"271959","0","717","26703"
"462627","23","1491","26667"
"1280410","1","1043","26661"
"49658","17","620","26659"
"167735","1","787","26656"
"8946","62","590","26652"
"609251","63","776","26639"
"787016","0","929","26608"
"902497","0","513","26607"
"52201","36","1085","26605"
"44729","10","1067","26578"
"223992","32","2202","26550"
"634824","62","1035","26541"
"34537","1613","216","26535"
